32583;2009; 2;11; 3; 2;11; 3;15;340; 2
32583;2009; 2;11; 6; 2;11; 6;18;  0; 0
32583;2009; 2;11; 9; 2;11; 9;21;  0; 0
32583;2009; 2;11;12; 2;12;12; 0;  0; 0
32583;2009; 2;11;15; 2;12;15; 3;335; 4
32583;2009; 2;11;18; 2;12;18; 6;330; 5
32583;2009; 2;11;21; 2;12;21; 9;330; 3
32583;2009; 2;12; 0; 2;12; 0;12;315; 3
32583;2009; 2;12; 3; 2;12; 3;15;330; 2
32583;2009; 2;12; 6; 2;12; 6;18;  0; 0
32583;2009; 2;12; 9; 2;12; 9;21;  0; 0
32583;2009; 2;12;12; 2;13;12; 0;  0; 0
32583;2009; 2;12;15; 2;13;15; 3;  0; 0
32583;2009; 2;12;18; 2;13;18; 6;325; 4
32583;2009; 2;12;21; 2;13;21; 9;310; 3
32583;2009; 2;13; 0; 2;13; 0;12;310; 5
32583;2009; 2;13; 3; 2;13; 3;15;315; 3
32583;2009; 2;13; 6; 2;13; 6;18;315; 2
32583;2009; 2;13; 9; 2;13; 9;21;350; 2
32583;2009; 2;13;12; 2;14;12; 0;  0; 0
32583;2009; 2;13;15; 2;14;15; 3;310; 2
32583;2009; 2;13;18; 2;14;18; 6;310; 4
32583;2009; 2;13;21; 2;14;21; 9;  0; 0
32583;2009; 2;14; 0; 2;14; 0;12;310; 3
32583;2009; 2;14; 3; 2;14; 3;15;270; 4
32583;2009; 2;14; 6; 2;14; 6;18;  0; 0
32583;2009; 2;14; 9; 2;14; 9;21;360; 1
32583;2009; 2;14;12; 2;15;12; 0;360; 3
32583;2009; 2;14;15; 2;15;15; 3;325; 4
32583;2009; 2;14;18; 2;15;18; 6;330; 4
32583;2009; 2;14;21; 2;15;21; 9;350; 4
32583;2009; 2;15; 0; 2;15; 0;12;340; 4
32583;2009; 2;15; 3; 2;15; 3;15;340; 4
32583;2009; 2;15; 6; 2;15; 6;18;340; 4
32583;2009; 2;15; 9; 2;15; 9;21;360; 3
32583;2009; 2;15;12; 2;16;12; 0;310; 4
32583;2009; 2;15;15; 2;16;15; 3;345; 4
32583;2009; 2;15;18; 2;16;18; 6;320; 2
32583;2009; 2;15;21; 2;16;21; 9;305; 4
32583;2009; 2;16; 0; 2;16; 0;12;270; 2
32583;2009; 2;16; 3; 2;16; 3;15; 55; 3
32583;2009; 2;16; 6; 2;16; 6;18; 55; 5
